t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
22280,78842,22.96,-0.00,-0.01,1.01,0
22320,78784,23.07,-0.01,-0.01,0.99,0
22360,78768,23.04,-0.02,-0.00,0.98,0
22400,78708,23.05,0.00,-0.00,0.99,0
22440,78565,22.94,-0.01,0.02,1.01,0
22480,78429,23.05,0.00,-0.01,1.00,0
22520,78408,23.07,0.02,0.01,1.03,0
22560,78486,22.96,0.00,0.01,1.03,0
22600,78575,23.01,0.00,-0.01,0.98,0
22640,78580,22.93,-0.01,0.00,1.04,0
22680,78555,23.00,0.00,0.01,1.01,0
22720,78553,23.00,0.01,-0.02,1.00,0
22760,78578,22.96,-0.01,0.02,0.99,0
22800,78522,23.06,0.00,0.02,0.98,0
22840,78363,23.04,0.01,-0.02,1.01,0
22880,78196,22.99,0.01,-0.01,1.00,0
22920,78152,22.94,0.00,0.01,1.01,0
22960,78211,23.04,-0.01,0.01,0.99,0
23000,78211,23.12,-0.01,-0.00,1.00,0
23040,78238,23.01,0.02,0.01,1.03,0
23080,78242,23.08,-0.00,0.01,1.00,0
23120,78299,22.89,-0.02,-0.01,1.00,0
23160,78354,23.05,0.01,-0.01,0.99,0
23200,78316,23.01,-0.01,-0.01,1.01,0
23240,78162,22.92,-0.01,0.00,0.99,0
23280,78005,23.01,0.01,-0.00,0.99,0
23320,77950,22.96,-0.00,0.01,1.00,0
23360,77960,23.01,0.01,0.00,1.03,0
23400,77954,23.00,-0.02,-0.01,1.01,0
23440,77914,23.00,0.01,0.01,1.02,0
23480,77923,23.05,0.01,-0.01,1.00,0
23520,78011,22.99,-0.02,-0.00,1.00,0
23560,78114,23.10,0.00,0.01,1.02,0
23600,78089,23.00,0.01,0.00,0.98,0
23640,77963,23.00,-0.02,0.00,1.01,0
23680,77826,23.03,0.01,0.01,1.00,0
23720,77776,23.02,-0.01,0.00,0.99,0
23760,77760,23.03,0.00,-0.00,1.00,0
23800,77690,22.99,-0.01,-0.02,1.00,0
23840,77611,22.92,0.01,0.01,1.02,0
23880,77617,22.97,-0.01,-0.01,1.02,0
23920,77729,22.92,0.00,0.00,1.00,0
23960,77832,22.92,0.00,-0.00,1.00,0
24000,77837,23.07,0.00,0.00,0.97,0
24040,77742,23.05,-0.00,-0.00,1.00,0
24080,77658,22.98,0.01,-0.01,0.99,0
24120,77624,22.92,0.01,0.02,0.98,0
24160,77571,22.91,-0.01,0.01,1.01,0
24200,77461,22.99,0.00,0.01,0.99,0
24240,77339,23.05,0.01,0.01,1.00,0
24280,77331,22.96,0.01,0.03,1.01,0
24320,77435,22.97,-0.00,-0.00,0.99,0
24360,77541,22.91,-0.01,0.01,1.01,0
24400,77552,22.88,-0.00,-0.01,0.97,0
24440,77504,22.97,-0.02,-0.00,0.98,0
24480,77468,23.04,-0.00,-0.01,1.01,0
24520,77470,22.94,0.00,-0.00,1.01,0
24560,77415,23.00,0.01,0.02,0.97,0
24600,77270,22.95,0.01,-0.01,0.99,0
24640,77129,22.97,-0.01,-0.01,0.99,0
24680,77094,23.09,0.00,-0.00,1.00,0
24720,77166,23.04,-0.00,-0.00,1.03,0
24760,77245,22.97,-0.01,-0.00,0.99,0
24800,77252,23.04,0.01,-0.01,1.01,0
24840,77233,23.06,0.02,0.01,1.01,0
24880,77266,23.04,-0.00,0.01,1.01,0
24920,77302,23.00,0.02,-0.00,0.99,0
24960,77262,22.91,0.00,0.00,1.01,0
25000,77103,23.00,-0.00,-0.01,0.98,0
25040,76945,23.05,0.02,-0.02,0.98,0
25080,76891,22.97,-0.01,-0.02,1.00,0
25120,76934,22.91,0.00,0.00,0.98,0
25160,76961,23.05,0.01,0.00,0.99,0
25200,76944,23.03,-0.00,-0.00,1.00,0
25240,76948,23.04,-0.01,0.01,0.99,0
25280,77023,23.07,0.01,0.01,1.02,0
25320,77103,22.95,0.02,0.00,1.00,0
25360,77083,22.98,-0.00,0.01,0.98,0
25400,76931,22.92,-0.01,-0.00,1.00,0
25440,76785,22.90,-0.01,0.01,1.03,0
25480,76737,23.00,0.00,-0.02,1.01,0
25520,76736,22.98,-0.01,0.01,1.01,0
25560,76708,22.95,0.00,0.00,1.00,0
25600,76659,22.95,-0.00,-0.01,1.00,0
25640,76670,23.07,0.01,-0.01,1.02,0
25680,76771,23.03,-0.00,-0.02,1.02,0
25720,76877,23.02,0.00,-0.01,0.97,0
25760,76869,22.95,-0.02,0.01,1.00,0
25800,76758,22.99,-0.02,-0.02,1.01,0
25840,76647,22.99,-0.01,-0.01,1.00,0
25880,76600,22.99,-0.01,0.01,1.01,0
25920,76573,22.99,0.00,0.01,0.97,0
25960,76491,23.05,0.00,-0.00,0.99,0
26000,76404,22.98,0.01,0.00,1.01,0
26040,76404,23.07,0.00,-0.01,0.99,0
26080,76520,23.04,0.02,0.00,1.01,0
26120,76624,22.92,0.02,-0.01,1.01,0
26160,76633,22.96,-0.02,0.01,1.01,0
26200,76569,23.06,-0.01,0.00,0.99,0
26240,76503,23.03,-0.01,0.00,1.00,0
26280,76483,23.02,0.00,0.01,1.02,0
26320,76435,23.03,-0.00,-0.01,1.03,0
26360,76305,23.14,-0.01,0.00,1.01,0
26400,76186,22.90,0.01,0.01,1.00,0
26440,76166,22.98,-0.00,-0.01,1.00,0
26480,76266,23.05,0.01,-0.02,0.99,0
26520,76370,23.06,-0.00,-0.02,0.98,0
26560,76376,22.98,-0.01,0.01,1.00,0
26600,76339,22.98,0.00,-0.00,1.01,0
26640,76335,23.00,-0.00,-0.01,1.02,0
26680,76356,23.09,-0.01,-0.01,1.01,0
26720,76303,22.95,0.00,0.02,0.98,0
26760,76152,22.87,-0.01,-0.00,0.99,0
26800,76010,23.01,0.01,-0.00,0.97,0
26840,75978,23.02,-0.00,-0.01,1.02,0
26880,76035,23.08,-0.00,0.00,0.99,0
26920,76101,22.99,-0.01,-0.01,0.99,0
26960,76099,23.08,0.01,-0.01,1.00,0
27000,76104,22.98,-0.01,0.01,0.98,0
27040,76153,22.97,-0.01,-0.01,1.01,0
27080,76209,23.04,0.03,0.00,1.00,0
27120,76177,23.06,0.01,0.00,1.00,0
27160,76021,23.02,-0.01,-0.00,0.97,0
27200,75865,23.01,-0.01,0.02,0.98,0
27240,75819,22.99,-0.00,-0.01,1.00,0
27280,75840,23.07,-0.01,-0.01,0.98,0
27320,75853,23.06,-0.01,0.01,1.02,0
27360,75829,22.98,-0.00,0.02,0.98,0
27400,75838,22.95,0.01,0.01,0.98,0
27440,75938,22.99,0.00,-0.01,1.03,0
27480,76032,23.01,0.01,-0.02,1.01,0
27520,76014,22.97,-0.01,-0.00,1.02,0
27560,75878,22.90,-0.00,0.01,1.00,0
27600,75745,23.00,-0.01,0.01,1.03,0
27640,75705,22.98,-0.01,0.00,0.99,0
27680,75686,23.02,0.03,0.01,1.01,0
27720,75643,23.05,0.01,0.01,0.99,0
27760,75583,22.94,-0.00,-0.01,1.01,0
27800,75590,22.93,-0.01,-0.00,1.01,0
27840,75709,23.05,-0.01,0.00,1.02,0
27880,75821,23.03,-0.02,-0.01,1.01,0
27920,75826,23.06,0.00,0.00,1.03,0
27960,75730,22.95,0.00,-0.00,1.00,0
28000,75637,23.04,0.02,0.03,1.00,0
28040,75601,23.08,0.01,-0.01,0.98,0
28080,75567,23.05,0.01,0.01,1.01,0
28120,75466,23.04,-0.01,-0.01,0.99,0
28160,75357,22.97,-0.01,-0.00,0.98,0
28200,75362,22.99,0.00,0.01,1.01,0
28240,75469,22.90,-0.00,-0.02,1.02,0
28280,75583,23.00,0.02,0.00,0.99,0
28320,75599,23.06,-0.00,0.00,1.00,0
28360,75554,23.05,0.01,-0.01,0.97,0
28400,75511,23.11,-0.01,0.01,0.98,0
28440,75510,23.03,0.01,0.00,1.01,0
28480,75468,23.02,-0.01,0.01,1.00,0
28520,75320,23.06,-0.01,-0.00,0.99,0
28560,75183,22.99,0.01,0.00,1.00,0
28600,75172,22.96,-0.00,-0.01,1.00,0
28640,75253,23.03,-0.01,-0.01,1.00,0
28680,75347,23.07,0.01,0.01,1.04,0
28720,75363,22.96,0.00,0.00,0.99,0
28760,75342,23.01,-0.01,0.01,1.01,0
28800,75364,22.98,0.00,0.02,1.01,0
28840,75412,22.99,-0.02,-0.00,1.04,0
28880,75354,23.04,-0.00,-0.01,0.99,0
28920,75210,23.05,0.00,-0.01,1.00,0
28960,75058,23.06,0.00,0.00,1.02,0
29000,75019,22.99,0.00,-0.01,0.98,0
29040,75069,22.93,-0.01,0.01,0.99,0
29080,75108,22.96,0.00,0.00,1.00,0
29120,75110,23.01,-0.00,0.03,1.02,0
29160,75115,23.00,-0.00,-0.01,1.03,0
29200,75197,23.02,-0.00,0.02,1.02,0
29240,75274,23.00,0.01,-0.02,1.00,0
29280,75241,23.14,0.00,0.01,1.00,0
29320,75096,23.05,0.01,-0.01,0.98,0
29360,74954,22.96,-0.01,-0.01,0.99,0
29400,74901,22.93,-0.01,-0.00,1.00,0
29440,74921,22.96,-0.00,-0.01,1.03,0
29480,74904,22.92,0.01,-0.01,1.03,0
29520,74869,22.99,-0.01,-0.01,1.03,0
29560,74885,23.07,0.00,-0.01,0.99,0
29600,74995,22.95,0.01,-0.00,1.00,0
29640,75100,23.07,-0.01,-0.00,0.99,0
29680,75088,22.95,0.01,-0.02,0.97,0
29720,74978,22.98,-0.00,-0.00,0.99,0
29760,74867,23.03,0.01,-0.00,0.99,0
29800,74820,22.97,0.01,0.01,0.95,0
29840,74800,22.99,0.01,-0.00,1.02,0
29880,74735,23.02,0.02,0.01,1.04,0
29920,74655,22.98,0.02,-0.02,0.99,0
29960,74668,23.09,-0.01,-0.00,1.00,0
30000,74780,22.97,0.01,-0.00,1.03,0
30040,74902,23.03,-0.01,-0.00,1.01,0
30080,74913,23.10,-0.00,-0.01,0.99,0
30120,74833,22.98,0.01,0.02,1.01,0
30160,74770,22.94,-0.02,0.01,0.99,0
30200,74750,22.94,-0.00,0.01,1.02,0
30240,74709,23.05,0.00,0.01,1.00,0
30280,74595,23.00,-0.01,0.00,1.02,0
30320,74478,23.02,-0.02,0.01,0.95,0
30360,74471,23.02,0.00,-0.00,0.99,0
30400,74578,23.08,-0.01,0.01,1.01,0
30440,74684,23.01,0.01,-0.02,0.99,0
30480,74708,23.03,0.01,0.01,1.02,0
30520,74668,22.90,0.00,0.01,1.02,0
30560,74654,23.02,-0.01,0.01,0.97,0
30600,74678,23.08,0.01,0.01,1.01,0
30640,74629,22.99,0.02,0.00,1.00,0
30680,74488,22.97,-0.00,-0.00,1.00,0
30720,74348,23.02,0.00,-0.00,1.00,0
30760,74319,23.02,0.00,-0.01,0.98,0
30800,74395,23.00,0.01,0.01,1.00,0
30840,74460,23.02,0.01,-0.01,1.00,0
30880,74484,22.96,0.01,-0.01,1.01,0
30920,74471,22.99,-0.02,-0.01,1.00,0
30960,74523,23.06,0.00,-0.02,1.00,0
31000,74576,22.97,0.01,-0.01,0.99,0
31040,74538,23.09,-0.02,0.00,1.01,0
31080,74393,23.10,-0.01,0.01,1.01,0
31120,74245,23.02,0.02,-0.02,1.03,0
31160,74199,23.06,0.00,-0.01,0.99,0
31200,74240,22.99,-0.01,0.01,1.01,0
31240,74272,23.02,-0.00,-0.01,0.99,0
31280,74248,22.92,-0.01,0.01,1.00,0
31320,74277,22.96,-0.01,-0.01,1.01,0
31360,74362,22.97,0.02,-0.01,0.98,0
31400,74457,22.96,0.01,0.00,0.98,0
31440,74439,22.99,0.00,0.00,1.00,0
31480,74307,23.11,0.00,-0.00,1.01,0
31520,74174,23.07,0.00,0.02,0.98,0
31560,74124,23.00,0.01,0.01,0.97,0
31600,74124,22.99,-0.00,-0.01,1.01,0
31640,74091,22.99,-0.01,0.00,1.01,0
31680,74046,23.00,0.01,-0.00,1.01,0
31720,74066,23.00,-0.00,-0.00,0.99,0
31760,74181,23.03,0.02,-0.01,1.02,0
31800,74297,22.96,0.00,-0.00,0.99,0
31840,74298,23.04,-0.01,-0.03,1.01,0
31880,74202,22.95,-0.01,-0.01,0.99,0
31920,74099,22.98,0.01,-0.00,1.02,0
31960,74068,22.98,-0.00,0.00,1.01,0
32000,74042,23.01,0.01,-0.01,0.98,0
32040,73952,22.96,0.02,0.00,1.00,0
32080,73867,22.99,-0.00,0.01,1.01,0
32120,73867,22.94,-0.02,0.00,0.99,0
32160,73989,23.03,0.00,-0.01,1.02,0
32200,74108,23.02,-0.00,-0.01,1.00,0
32240,74122,22.95,-0.00,-0.02,0.98,0
32280,74069,23.05,-0.02,0.00,1.00,0
32320,74024,23.02,-0.01,-0.01,1.01,0
32360,74021,22.98,-0.01,-0.00,1.02,0
32400,73975,23.05,0.01,0.02,1.01,0
32440,73846,22.98,0.02,0.01,0.98,0
32480,73724,23.03,0.00,-0.01,1.00,0
32520,73712,23.02,0.00,0.01,1.00,0
32560,73811,22.98,-0.00,0.01,1.00,0
32600,73913,23.00,0.00,0.00,0.99,0
32640,73936,23.08,0.00,0.00,1.01,0
32680,73914,22.98,0.00,0.00,1.03,0
32720,73925,22.99,0.01,-0.02,1.02,0
32760,73960,23.04,-0.02,0.00,1.01,0
32800,73913,22.97,0.01,-0.01,1.00,0
32840,73763,23.06,0.01,-0.01,0.99,0
32880,73628,22.97,0.01,0.00,1.01,0
32920,73591,22.93,-0.00,-0.01,1.00,0
32960,73655,23.07,-0.01,-0.01,0.99,0
33000,73716,23.02,0.01,0.01,0.99,0
33040,73720,22.92,-0.00,0.01,0.99,0
33080,73729,22.94,0.02,0.01,1.01,0
33120,73795,23.05,-0.02,-0.00,1.00,0
33160,73869,22.92,0.01,0.01,0.99,0
33200,73844,23.06,0.00,-0.01,0.99,0
33240,73703,23.06,0.00,-0.00,0.98,0
33280,73554,22.82,0.00,0.01,1.01,0
33320,73506,22.90,0.00,-0.01,1.00,0
33360,73531,22.99,-0.01,0.01,1.00,0
33400,73543,23.05,0.00,-0.00,1.01,0
33440,73515,22.98,-0.01,0.01,0.99,0
33480,73540,23.02,0.01,-0.00,1.00,0
33520,73642,22.98,-0.01,-0.02,1.01,0
33560,73746,22.94,-0.01,-0.01,1.01,0
33600,73738,22.94,0.00,0.00,0.98,0
33640,73622,22.99,-0.02,-0.00,1.01,0
33680,73499,23.01,-0.01,0.01,1.01,0
33720,73467,23.03,-0.01,0.01,0.99,0
33760,73442,23.02,0.01,0.01,1.00,0
33800,73397,22.95,-0.01,0.01,1.01,0
33840,73335,23.00,-0.01,0.00,1.00,0
33880,73351,23.01,-0.00,0.00,0.99,0
33920,73479,23.06,0.01,-0.02,0.99,0
33960,73593,23.03,-0.01,0.02,1.02,0
34000,73615,22.99,0.01,0.00,0.99,0
34040,73522,22.99,0.01,0.00,1.01,0
34080,73458,22.95,-0.01,-0.00,0.99,0
34120,73428,22.93,0.00,0.01,0.99,0
34160,73390,22.99,-0.00,0.01,1.00,0
34200,73282,23.01,-0.01,0.00,1.01,0
34240,73191,22.99,-0.00,-0.01,1.01,0
34280,73194,22.93,-0.01,0.03,1.01,0
34320,73302,23.01,-0.02,-0.00,1.02,0
34360,73410,22.99,-0.01,-0.00,1.01,0
34400,73440,23.03,0.00,-0.00,0.99,0
34440,73399,23.09,0.00,0.00,1.00,0
34480,73383,22.97,0.00,0.00,1.02,0
34520,73396,22.95,0.01,0.01,1.00,0
34560,73352,22.94,-0.00,0.01,1.01,0
34600,73211,23.03,-0.00,0.01,0.99,0
34640,73077,23.05,-0.01,-0.00,1.02,0
34680,73063,23.05,-0.01,-0.00,1.01,0
34720,73148,23.05,-0.02,-0.01,0.98,0
34760,73233,23.02,-0.01,0.01,0.99,0
34800,73247,23.05,0.01,0.01,1.00,0
34840,73258,23.00,-0.01,0.01,1.02,0
34880,73290,22.98,-0.00,0.01,0.99,0
34920,73342,23.05,-0.00,-0.01,1.00,0
34960,73296,23.01,-0.01,0.00,1.02,0
35000,73154,22.96,0.01,-0.01,0.99,0
35040,73013,23.01,-0.01,-0.01,1.01,0
35080,72978,22.92,0.03,0.00,1.01,0
35120,73024,23.02,-0.01,-0.01,0.98,0
35160,73069,22.95,0.00,0.00,0.99,0
35200,73062,23.00,-0.01,0.01,1.00,0
35240,73083,22.99,-0.01,-0.00,1.01,0
35280,73168,23.04,0.00,0.01,1.01,0
35320,73255,23.01,0.01,0.00,1.02,0
35360,73232,23.12,0.01,0.02,0.99,0
35400,73109,22.94,0.00,-0.00,1.00,0
35440,72970,23.01,0.00,0.01,1.03,0
35480,72925,23.00,-0.00,0.01,1.01,0
35520,72934,23.00,-0.01,-0.01,1.00,0
35560,72923,23.07,-0.02,-0.02,0.97,0
35600,72875,22.92,0.00,-0.02,1.00,0
35640,72899,22.93,0.00,0.01,1.00,0
35680,73020,22.97,0.01,0.00,1.03,0
35720,73141,23.05,0.01,-0.00,1.01,0
35760,73136,22.98,-0.00,0.01,1.01,0
35800,73036,23.04,-0.01,-0.01,1.01,0
35840,72942,23.04,0.01,0.01,0.99,0
35880,72900,23.03,0.01,-0.01,1.00,0
35920,72881,23.05,0.00,0.00,1.02,0
35960,72810,23.08,-0.02,0.01,1.00,0
36000,72725,22.97,0.01,0.02,0.99,0
36040,72737,22.97,0.01,0.00,0.99,0
36080,72863,23.07,0.00,-0.01,0.99,0
36120,72987,22.96,-0.02,-0.00,1.00,0
36160,73007,23.04,0.01,-0.01,1.00,0
36200,72942,23.12,0.01,-0.01,1.02,0
36240,72895,23.00,-0.01,0.01,0.99,0
36280,72882,23.04,0.02,0.00,1.02,0
36320,72843,22.94,0.01,0.01,0.98,0
36360,72727,23.04,0.01,0.01,0.98,0
36400,72611,23.05,-0.00,0.02,0.98,0
36440,72607,22.98,-0.02,0.01,1.01,0
36480,72717,23.00,0.02,-0.00,1.03,0
36520,72826,23.08,0.01,0.00,1.02,0
36560,72843,22.96,-0.01,0.02,0.99,0
36600,72827,23.08,-0.00,0.00,0.99,0
36640,72836,22.98,0.00,0.00,0.98,0
36680,72861,22.96,-0.02,-0.01,1.01,0
36720,72817,23.06,0.01,-0.01,0.98,0
36760,72680,23.02,-0.00,0.00,0.99,0
36800,72530,23.01,-0.00,0.00,1.02,0
36840,72512,23.03,0.01,-0.00,1.02,0
36880,72585,23.04,-0.01,-0.01,0.98,0
36920,72656,23.01,0.00,-0.01,0.98,0
36960,72673,23.03,0.02,0.02,0.98,0
37000,72679,23.05,-0.01,-0.01,1.00,0
37040,72732,23.04,0.00,0.00,0.97,0
37080,72804,22.92,0.00,0.00,0.97,0
37120,72780,22.96,-0.02,0.01,0.98,0
37160,72637,22.99,0.01,-0.02,1.00,0
37200,72498,23.05,0.02,0.01,1.01,0
37240,72454,23.01,-0.01,-0.00,1.01,0
37280,72487,22.94,0.01,-0.01,1.01,0
37320,72504,22.96,-0.00,0.01,0.99,0
37360,72494,22.96,0.01,-0.00,1.01,0
37400,72524,22.95,0.00,0.00,1.03,0
37440,72622,22.98,-0.00,-0.00,1.00,0
37480,72731,23.00,0.00,0.01,0.99,0
37480,72731,23.00,0.00,0.01,0.99,0
37520,72714,22.96,0.02,0.00,1.02,0
37560,72588,23.00,0.00,-0.01,1.01,0
37600,72466,23.03,0.02,-0.01,1.02,0
37640,72433,23.05,-0.00,-0.01,0.99,0
37680,72433,22.99,-0.00,-0.00,0.97,0
37720,72381,22.91,0.01,0.01,0.97,0
37760,72338,22.99,-0.02,0.00,0.99,0
37800,72362,23.07,0.00,-0.01,1.00,0
37840,72482,22.98,0.01,-0.01,0.99,0
37880,72597,23.01,-0.00,-0.00,1.00,0
37920,72614,23.04,-0.00,0.00,1.01,0
37960,72525,23.02,0.01,-0.01,1.01,0
38000,72449,23.07,-0.01,-0.00,1.00,0
38040,72425,23.01,-0.00,-0.01,1.01,0
38080,72398,22.96,-0.02,0.00,1.02,0
38120,72308,23.03,0.01,0.01,0.97,0
38160,72211,22.96,0.01,0.02,1.00,0
38200,72218,22.99,0.00,-0.01,0.99,0
38240,72339,23.02,0.01,0.01,1.00,0
38280,72460,23.01,-0.00,0.02,0.98,0
38320,72480,22.99,0.00,-0.01,0.99,0
38360,72440,23.03,0.02,-0.00,0.99,0
38400,72413,22.95,0.01,0.03,1.00,0
38440,72413,22.98,-0.00,-0.00,1.00,0
38480,72379,23.04,-0.01,-0.01,1.01,0
38520,72249,22.95,-0.01,-0.00,0.95,0
38560,72126,23.10,0.02,-0.00,0.99,0
38600,72110,23.00,-0.00,0.01,1.01,0
38640,72210,22.99,0.00,0.01,0.99,0
38680,72305,22.90,-0.01,0.01,1.00,0
38720,72327,23.04,-0.02,-0.00,1.00,0
38760,72320,23.09,-0.01,-0.01,1.00,0
38800,72348,23.07,-0.01,0.00,0.98,0
38840,72399,23.01,-0.01,-0.01,1.00,0
38880,72358,23.01,-0.01,0.01,0.99,0
38920,72220,22.94,-0.01,0.02,0.99,0
38960,72072,22.95,0.01,-0.00,1.00,0
39000,72039,22.96,0.01,-0.01,1.00,0
39040,72107,23.02,0.01,0.00,1.00,0
39080,72157,23.04,0.01,0.01,0.98,0
39120,72162,22.91,0.00,-0.01,1.00,0
39160,72174,22.98,-0.01,-0.01,0.99,0
39200,72256,22.96,0.00,0.00,1.00,0
39240,72350,23.03,0.01,-0.01,1.01,0
39280,72322,23.04,-0.01,-0.00,0.98,0
39320,72192,22.94,-0.03,-0.00,1.00,0
39360,72057,23.02,-0.01,0.01,1.01,0
39400,72012,23.02,-0.00,0.01,0.99,0
39440,72036,23.02,-0.00,0.02,1.00,0
39480,72035,22.98,-0.00,-0.00,0.99,0
39520,72004,22.94,-0.00,-0.01,1.00,0
39560,72026,22.93,0.02,-0.00,0.99,0
39600,72146,23.00,-0.00,-0.00,0.98,0
39640,72256,23.04,-0.00,-0.02,0.99,0
39680,72261,23.03,0.01,-0.00,1.00,0
39720,72154,23.05,-0.02,-0.02,0.99,0
39760,72044,23.03,0.02,-0.00,1.02,0
39800,72013,23.03,-0.00,0.00,1.00,0
39840,71999,23.00,-0.00,-0.00,1.01,0
39880,71935,23.01,0.02,0.00,0.99,0
39920,71874,22.93,0.02,-0.01,0.99,0
39960,71890,22.98,0.00,0.01,0.98,0
40000,72016,23.04,-0.01,0.00,1.00,0
40040,72142,22.89,-0.01,0.00,0.99,0
40080,72162,23.02,0.00,0.02,1.00,0
40120,72085,23.03,0.01,-0.02,1.00,0
40160,72031,23.03,-0.00,0.00,1.00,0
40200,72021,23.03,-0.01,0.01,1.02,0
40240,71983,22.97,0.03,-0.00,0.99,0
40280,71884,22.94,0.00,0.00,1.03,0
40320,71777,22.98,0.01,0.00,1.02,0
40360,71768,22.99,0.01,-0.01,0.98,0
40400,71886,23.02,0.01,0.01,0.98,0
40440,0,23.00,0.02,0.00,0.98,0
40480,72028,23.00,0.03,-0.01,1.03,0
40520,71998,23.11,0.00,-0.00,0.99,0
40560,72000,23.09,-0.02,0.01,1.00,0
40600,72020,23.00,0.00,0.02,0.99,0
40640,71985,23.00,0.00,-0.01,0.99,0
40680,71842,22.96,0.01,0.00,1.00,0
40720,71704,22.99,0.01,0.00,1.00,0
40760,71694,23.01,-0.00,-0.01,1.01,0
40800,71773,23.00,-0.01,0.00,1.01,0
40840,71852,23.03,-0.01,0.00,1.00,0
40880,71880,23.05,0.00,-0.02,0.99,0
40920,71885,23.04,0.01,0.00,0.97,0
40960,71926,22.97,-0.01,-0.01,0.99,0
41000,72005,23.01,-0.02,-0.02,1.01,0
41040,71975,22.97,-0.00,0.00,1.01,0
41080,71825,22.99,-0.01,0.01,1.01,0
41120,71687,22.94,0.02,-0.00,0.98,0
41160,71653,22.91,0.01,0.00,1.00,0
41200,71698,22.93,0.01,-0.01,0.99,0
41240,71728,23.01,-0.00,-0.01,0.98,0
41280,71729,23.01,-0.00,0.00,1.02,0
41320,71752,23.02,0.00,0.02,0.99,0
41360,71839,22.95,0.00,0.01,1.02,0
41400,71945,23.04,0.00,0.01,1.01,0
41440,71930,23.11,-0.01,0.00,1.02,0
41480,71806,22.97,-0.01,0.03,1.01,0
41520,71684,23.07,-0.01,0.03,1.01,0
41560,71648,23.03,0.01,0.00,1.01,0
41600,71652,23.05,0.02,0.01,1.00,0
41640,71625,23.00,-0.01,-0.00,0.99,0
41680,71578,23.04,0.00,-0.00,1.01,0
41720,71610,23.07,-0.00,-0.01,0.98,0
41760,71730,22.98,0.01,0.00,1.00,0
41800,71853,22.90,-0.00,-0.01,1.03,0
41840,71867,23.05,0.00,0.01,1.00,0
41880,71771,23.06,-0.00,0.02,1.01,0
41920,71688,22.91,-0.01,0.02,0.99,0
41960,71658,22.93,0.00,0.01,0.99,0
42000,71633,22.94,0.01,-0.02,0.99,0
42040,71553,22.91,0.01,0.01,1.02,0
42080,71467,22.97,0.01,0.01,0.96,0
42120,71487,23.02,-0.01,-0.01,1.02,0
42160,71608,23.01,-0.00,0.01,1.02,0
42200,71736,22.90,-0.02,-0.00,1.01,0
42240,71765,23.06,-0.01,0.00,1.03,0
42280,71705,22.96,0.02,0.01,1.01,0
42320,71679,22.99,0.01,0.01,1.00,0
42360,71675,23.01,-0.01,-0.01,1.00,0
42400,71637,23.02,-0.01,-0.00,1.02,0
42440,71516,22.99,-0.02,0.01,1.01,0
42480,71403,22.95,-0.00,0.00,0.96,0
42520,71397,23.02,0.01,0.02,0.97,0
42560,71501,22.91,0.01,0.02,1.00,0
42600,71606,22.97,-0.01,0.00,0.99,0
42640,71631,23.07,-0.01,-0.01,1.02,0
42680,71616,22.93,-0.00,0.00,1.00,0
42720,71635,22.99,-0.01,0.01,1.00,0
42760,71677,22.98,-0.00,-0.00,1.00,0
42800,71644,23.01,-0.00,-0.00,0.97,0
42840,71498,23.03,0.00,-0.00,1.01,0
42880,71360,22.95,-0.00,-0.00,0.99,0
42920,71339,22.97,0.01,0.01,0.99,0
42960,71410,23.10,-0.02,0.00,1.00,0
43000,71476,23.06,0.00,-0.01,1.00,0
43040,71486,22.97,-0.02,0.01,0.98,0
43080,71499,22.98,0.01,-0.00,1.00,0
43120,71578,23.09,-0.01,-0.01,0.99,0
43160,71657,22.98,-0.00,0.00,1.00,0
43200,71633,23.00,0.01,-0.01,1.00,0
43240,71496,23.01,0.01,-0.01,1.00,0
43280,71357,22.95,-0.01,0.01,1.00,0
43320,71322,22.97,0.00,0.01,0.98,0
43360,71354,22.99,-0.01,0.00,1.01,0
43400,71360,23.03,-0.02,-0.01,1.00,0
43440,71344,22.98,0.01,0.02,1.02,0
43480,71368,23.03,0.02,-0.00,1.02,0
43520,71482,22.94,0.01,0.00,0.99,0
43560,71588,23.04,-0.02,-0.01,0.99,0
43600,71593,23.02,0.00,0.01,0.99,0
43640,71476,22.92,-0.01,-0.01,0.99,0
43680,71372,22.99,0.01,0.00,1.00,0
43720,71334,22.91,-0.01,-0.01,1.01,0
43760,71335,22.98,-0.01,-0.00,0.99,0
43800,71285,22.98,-0.00,0.00,1.01,0
43840,71221,22.97,-0.00,-0.01,1.01,0
43880,71244,23.00,0.00,0.00,1.02,0
43920,71373,22.97,-0.00,-0.01,0.99,0
43960,71498,23.04,-0.02,-0.00,1.03,0
44000,71515,22.99,-0.00,-0.01,1.00,0
44040,71441,22.95,-0.02,0.01,1.01,0
44080,71378,22.99,0.00,-0.00,0.99,0
44120,71356,23.02,-0.02,-0.01,0.98,0
44160,71322,22.93,0.01,0.00,1.00,0
44200,71235,22.98,0.00,-0.00,0.99,0
44240,71136,22.99,-0.02,0.01,1.02,0
44280,71142,23.03,0.01,-0.00,1.00,0
44320,71258,22.98,0.00,0.00,1.01,0
44360,71389,23.00,-0.00,-0.01,0.98,0
44400,71411,22.97,0.02,-0.03,1.00,0
44440,71368,23.00,-0.01,0.01,1.00,0
44480,71359,23.03,-0.00,0.02,1.00,0
44520,71380,22.96,0.02,0.00,1.01,0
