t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
23560,80440,22.99,-0.01,-0.01,0.98,0
23600,80415,23.01,-0.00,-0.00,0.99,0
23640,80284,23.04,-0.01,-0.01,0.98,0
23680,80159,23.02,0.01,0.00,0.99,0
23720,80094,22.97,-0.00,0.00,1.00,0
23760,80072,22.98,-0.01,0.01,1.00,0
23800,80004,23.07,0.01,0.01,1.02,0
23840,79930,22.99,0.00,0.00,0.99,0
23880,79935,23.01,-0.02,0.01,0.99,0
23920,80040,22.93,-0.02,0.03,1.03,0
23960,80158,22.99,-0.01,-0.00,1.02,0
24000,80153,23.06,-0.00,0.01,1.01,0
24040,80058,22.97,0.01,-0.00,1.00,0
24080,79972,22.98,-0.00,0.00,0.96,0
24120,79932,23.06,0.00,-0.01,1.01,0
24160,79884,22.93,0.01,-0.00,1.00,0
24200,79771,23.04,0.01,0.00,1.01,0
24240,79657,22.99,0.00,0.00,0.98,0
24280,79640,22.95,-0.01,0.00,1.02,0
24320,79744,23.04,0.01,-0.00,1.00,0
24360,79844,23.03,-0.01,-0.01,1.00,0
24400,79858,22.97,-0.01,0.01,1.00,0
24440,79799,23.06,-0.01,-0.02,1.00,0
24480,79773,23.01,-0.01,-0.00,1.00,0
24520,79768,22.98,0.01,-0.01,0.98,0
24560,79709,23.02,0.00,0.02,1.00,0
24600,79573,22.94,-0.00,-0.01,0.99,0
24640,79412,22.97,-0.00,-0.01,1.01,0
24680,79384,22.83,-0.00,0.01,1.02,0
24720,79462,23.00,-0.02,0.03,0.99,0
24760,79539,23.01,0.01,0.01,0.99,0
24800,79537,22.96,0.00,0.00,0.99,0
24840,79528,23.10,-0.03,-0.00,1.01,0
24880,79547,22.93,-0.00,0.02,0.99,0
24920,79588,22.98,-0.01,0.00,1.02,0
24960,79536,23.11,-0.00,0.00,1.01,0
25000,79384,22.99,0.01,-0.01,1.01,0
25040,79223,22.92,0.01,0.00,1.01,0
25080,79168,22.93,0.00,0.00,1.00,0
25120,79212,23.02,-0.01,-0.00,1.01,0
25160,79243,23.01,-0.01,0.02,1.02,0
25200,79211,22.96,-0.00,-0.01,0.99,0
25240,79226,23.07,-0.00,-0.00,1.00,0
25280,79301,22.98,-0.01,-0.00,1.00,0
25320,79377,23.00,-0.01,-0.01,0.99,0
25360,79346,23.06,-0.01,-0.00,1.00,0
25400,79199,22.89,-0.00,0.00,0.99,0
25440,79060,22.97,-0.03,-0.01,0.99,0
25480,79000,23.06,-0.01,0.01,1.01,0
25520,79005,22.96,0.02,-0.01,1.00,0
25560,78971,23.06,0.01,0.01,0.97,0
25600,78917,23.00,0.00,-0.01,1.02,0
25640,78926,23.01,0.00,-0.00,0.99,0
25680,79031,22.94,-0.00,-0.00,1.00,0
25720,79140,22.94,-0.01,-0.00,1.00,0
25760,79133,23.03,-0.01,0.01,1.00,0
25800,79015,23.01,0.01,0.00,0.98,0
25840,78899,23.05,0.01,-0.00,0.98,0
25880,78854,23.00,-0.01,0.01,1.01,0
25920,78818,23.07,-0.00,-0.00,1.01,0
25960,78737,23.10,-0.01,0.02,0.98,0
26000,78644,23.02,0.00,-0.02,0.98,0
26040,78646,23.01,0.01,0.00,0.99,0
26080,78756,22.95,-0.00,0.01,1.00,0
26120,78868,23.00,0.02,-0.01,1.00,0
26160,78883,23.01,0.00,-0.01,1.00,0
26200,78802,23.06,0.01,0.01,1.00,0
26240,78737,22.99,-0.01,0.00,1.00,0
26280,78718,22.94,0.01,0.01,1.03,0
26320,78670,23.01,0.00,-0.00,0.99,0
26360,78540,23.00,-0.02,0.01,1.00,0
26400,78410,22.96,0.00,-0.01,0.99,0
26440,78390,22.97,0.01,0.00,0.99,0
26480,78490,23.03,-0.02,0.00,0.99,0
26520,78587,22.94,0.01,-0.01,1.00,0
26560,78597,23.02,-0.00,0.01,1.01,0
26600,78560,23.06,0.01,-0.02,0.98,0
26640,78556,23.02,0.01,0.00,0.98,0
26680,78576,23.08,-0.01,0.02,0.98,0
26720,78518,23.04,0.00,-0.02,0.98,0
26760,78372,22.93,-0.01,-0.02,0.97,0
26800,78218,22.95,0.00,-0.01,0.98,0
26840,78179,23.08,-0.00,-0.01,0.98,0
26880,78246,23.04,-0.01,-0.00,0.99,0
26920,78302,23.08,-0.00,-0.00,1.02,0
26960,78312,23.04,0.03,-0.00,1.00,0
27000,78302,22.93,0.01,-0.00,0.99,0
27040,78352,22.97,-0.00,-0.00,0.99,0
27080,78411,23.05,-0.02,-0.01,1.02,0
27120,0,23.11,0.01,0.00,0.99,0
27160,78220,23.03,-0.00,-0.02,0.97,0
27200,78064,23.07,0.02,-0.00,1.01,0
27240,78008,22.92,-0.01,0.02,1.03,0
27280,78035,23.06,-0.00,0.00,1.01,0
27320,78042,22.88,0.00,-0.00,1.00,0
27360,78011,22.96,-0.00,0.01,1.01,0
27400,78031,22.88,-0.01,-0.00,1.02,0
27440,78117,23.02,0.01,0.01,1.01,0
27480,78210,23.00,0.01,-0.01,0.99,0
27520,78192,23.02,0.00,0.00,1.01,0
27560,78059,23.10,0.01,-0.01,1.00,0
27600,77928,22.96,0.01,-0.02,1.02,0
27640,77878,23.03,0.01,0.00,0.99,0
27680,77861,23.04,0.01,-0.01,1.01,0
27720,77810,23.12,-0.01,0.00,0.99,0
27760,77744,22.91,-0.01,0.00,0.98,0
27800,77752,22.91,-0.01,-0.01,1.01,0
27840,77874,23.06,0.01,0.01,1.01,0
27880,77987,22.97,-0.00,0.01,0.98,0
27920,77990,22.97,0.01,-0.01,1.00,0
27960,77888,22.88,-0.01,0.01,1.01,0
28000,77794,23.02,-0.00,-0.00,1.00,0
28040,77763,22.96,0.00,-0.02,0.97,0
28080,77718,23.00,0.01,0.01,1.01,0
28120,77619,23.00,-0.02,-0.02,0.99,0
28160,77515,23.12,-0.00,-0.01,0.99,0
28200,77511,23.07,-0.01,0.00,1.00,0
28240,77618,23.03,-0.00,0.01,1.01,0
28280,77724,23.03,-0.01,0.01,1.00,0
28320,77747,23.04,-0.01,0.02,0.97,0
28360,77692,22.95,0.00,-0.02,1.02,0
28400,77653,22.98,-0.01,-0.01,1.00,0
28440,77654,23.05,0.01,0.01,1.01,0
28480,77593,23.01,-0.00,-0.00,0.98,0
28520,77464,22.99,-0.01,-0.01,0.98,0
28560,77325,23.00,0.00,-0.01,1.00,0
28600,77294,22.95,0.00,-0.02,1.02,0
28640,77385,22.99,0.01,-0.02,0.99,0
28680,77476,22.96,-0.03,-0.03,1.03,0
28720,77488,22.94,0.01,0.01,0.99,0
28760,77461,23.01,-0.01,0.02,0.97,0
28800,77486,23.05,-0.00,-0.01,0.99,0
28840,77519,23.03,0.01,0.01,0.98,0
28880,77464,22.99,-0.01,0.00,1.01,0
28920,77316,23.04,-0.01,-0.01,0.99,0
28960,77164,22.99,-0.00,0.01,1.00,0
29000,77120,23.00,-0.01,0.00,1.01,0
29040,77180,23.03,-0.00,0.01,1.01,0
29080,77216,23.02,-0.01,0.02,1.01,0
29120,77213,23.03,0.01,0.02,1.02,0
29160,77216,23.00,-0.00,0.02,0.98,0
29200,77290,23.00,0.01,0.02,0.99,0
29240,77371,22.99,0.02,0.00,0.98,0
29280,77332,23.06,0.02,0.01,0.99,0
29320,77187,23.01,0.01,0.00,1.03,0
29360,77038,23.00,0.00,-0.01,1.00,0
29400,76996,22.98,-0.00,0.02,0.97,0
29440,76998,22.97,0.02,-0.00,1.00,0
29480,76987,23.00,0.00,-0.01,1.01,0
29520,76946,23.04,0.00,-0.00,1.01,0
29560,76963,23.01,0.01,-0.00,1.00,0
29600,77071,23.01,-0.01,0.01,1.00,0
29640,77171,22.93,0.01,-0.01,0.97,0
29680,77164,23.01,-0.01,-0.01,1.02,0
29720,77051,22.98,-0.01,-0.01,1.02,0
29760,76932,23.02,0.01,0.01,1.00,0
29800,76888,22.99,0.01,-0.00,1.02,0
29840,76864,23.06,-0.01,0.02,0.99,0
29880,76792,22.98,0.00,-0.00,1.00,0
29920,76713,22.86,-0.01,-0.01,1.01,0
29960,76729,22.98,-0.01,-0.02,1.00,0
30000,76838,23.01,0.00,-0.01,1.00,0
30040,76957,23.03,0.01,0.01,0.98,0
30080,76959,23.09,0.01,-0.01,0.98,0
30120,76882,23.08,-0.01,0.00,0.97,0
30160,76826,23.05,0.01,-0.01,1.00,0
30200,76796,22.95,0.00,-0.01,1.01,0
30240,76751,22.95,0.00,0.00,0.99,0
30280,76639,22.97,-0.01,-0.00,1.00,0
30320,76520,22.96,-0.01,0.01,1.00,0
30360,76507,22.96,-0.01,-0.01,0.97,0
30400,76616,22.95,-0.01,0.01,0.99,0
30440,76723,23.04,0.00,-0.02,1.00,0
30480,76742,22.98,-0.01,-0.00,1.01,0
30520,76701,23.01,-0.01,-0.01,1.00,0
30560,76688,23.06,-0.00,0.00,0.99,0
30600,76700,22.99,0.00,-0.00,0.99,0
30640,76648,23.02,-0.01,0.01,1.00,0
30680,76504,22.96,0.01,-0.00,1.01,0
30720,76364,23.00,0.01,0.01,1.01,0
30760,76333,23.01,0.02,-0.01,1.00,0
30800,76409,23.06,-0.01,0.02,1.00,0
30840,76483,23.07,-0.00,0.00,1.01,0
30880,76489,23.02,-0.01,-0.00,1.00,0
30920,76487,23.02,0.01,-0.00,1.02,0
30960,76530,22.91,0.00,-0.00,1.00,0
31000,76582,22.96,0.00,-0.02,1.00,0
31040,76539,23.02,-0.00,-0.01,0.99,0
31080,76389,23.08,-0.01,-0.00,1.01,0
31120,76238,22.91,0.01,-0.01,1.02,0
31160,76200,23.08,0.01,0.01,0.99,0
31200,76236,23.09,0.02,0.00,0.97,0
31240,76254,22.96,0.00,-0.01,1.00,0
31280,76242,22.96,-0.01,0.00,1.01,0
31320,76261,23.03,-0.02,0.00,0.97,0
31360,76341,22.95,-0.02,0.01,1.00,0
31400,76437,22.96,-0.02,-0.00,0.99,0
31440,76409,23.06,0.01,0.01,1.01,0
31480,76280,22.95,-0.00,0.01,0.99,0
31520,76143,22.99,-0.01,-0.00,1.01,0
31560,76096,22.95,0.00,-0.00,1.01,0
31600,76101,22.97,-0.01,-0.00,1.00,0
31640,76064,23.01,0.00,-0.02,0.98,0
31680,76006,23.00,0.01,-0.01,0.97,0
31720,76025,22.98,-0.00,-0.01,1.00,0
31760,76142,23.00,-0.00,0.00,0.98,0
31800,76255,23.00,-0.00,-0.00,1.01,0
31840,76258,23.07,-0.00,-0.01,1.04,0
31880,76154,22.97,-0.00,-0.02,0.99,0
31920,76059,23.00,0.00,0.01,1.02,0
31960,76020,22.95,0.00,-0.01,0.99,0
32000,75981,23.00,-0.02,-0.01,1.03,0
32040,75901,23.06,0.00,-0.01,0.96,0
32080,75800,23.02,0.01,0.01,1.01,0
32120,75813,22.96,-0.01,-0.01,1.01,0
32160,75923,22.97,0.01,0.00,1.02,0
32200,76047,23.00,-0.00,-0.01,1.00,0
32240,76055,22.95,0.00,-0.01,0.99,0
32280,76004,23.00,0.01,0.00,0.98,0
32320,75960,22.98,0.00,0.01,0.99,0
32360,75946,23.01,-0.00,0.01,0.97,0
32400,75899,22.93,-0.00,0.00,0.97,0
32440,75773,22.97,-0.01,0.02,0.98,0
32480,75649,23.13,0.00,-0.01,0.98,0
32520,75626,23.03,-0.01,-0.00,1.00,0
32560,75725,23.04,-0.01,0.00,1.01,0
32600,75820,22.98,0.01,-0.01,0.99,0
32640,75838,23.00,0.00,0.01,1.03,0
32680,75821,22.92,-0.02,0.01,1.00,0
32720,75825,22.98,-0.02,0.01,1.00,0
32760,75858,23.09,-0.00,-0.00,1.02,0
32800,75816,23.07,-0.01,0.00,0.98,0
32840,75662,23.00,-0.00,0.01,0.99,0
32880,75525,22.98,0.01,0.01,1.03,0
32920,75482,22.96,-0.01,-0.01,1.03,0
32960,75552,23.08,0.01,0.01,1.01,0
33000,75612,23.01,-0.00,-0.01,0.97,0
33040,75611,22.98,-0.01,0.01,1.03,0
33080,75618,22.96,0.01,-0.00,1.01,0
33120,75683,23.05,-0.01,0.00,1.01,0
33160,75753,23.04,0.01,0.01,0.99,0
33200,75728,23.02,0.00,-0.00,1.00,0
33240,75579,22.95,0.00,-0.00,1.00,0
33280,75433,22.98,0.01,0.01,1.00,0
33320,75385,22.99,0.00,-0.02,1.02,0
33360,75403,22.99,0.02,0.01,1.01,0
33400,75413,23.00,-0.00,0.01,1.01,0
33440,75380,22.95,0.00,0.00,1.02,0
33480,75398,22.95,-0.01,-0.01,1.01,0
33520,75501,22.94,0.02,-0.01,0.99,0
33560,75605,23.06,-0.00,0.01,0.97,0
33960,75432,23.01,0.02,0.00,0.98,0
34000,75438,22.95,-0.01,0.01,1.03,0
34040,75367,23.04,0.00,0.01,1.00,0
34080,75283,23.03,0.01,0.01,1.03,0
34120,75259,23.00,0.01,-0.01,1.00,0
34160,75216,22.91,0.02,0.00,1.00,0
34200,75110,23.00,-0.01,0.01,0.98,0
34240,75010,23.09,0.01,0.02,1.02,0
34280,75008,23.03,-0.00,-0.00,1.00,0
34320,75122,22.98,0.03,0.01,1.01,0
34360,75234,22.95,0.01,-0.01,1.01,0
34400,75251,22.93,0.02,0.01,0.99,0
34440,75205,23.03,-0.01,-0.01,0.99,0
34480,75194,22.99,0.00,-0.01,1.01,0
34520,75203,22.98,-0.01,0.01,1.01,0
34560,75143,22.95,-0.01,0.01,1.02,0
34600,75009,23.05,0.01,-0.00,0.99,0
34640,74877,23.03,-0.01,-0.02,1.00,0
34680,74858,22.98,-0.00,0.00,1.01,0
34720,74940,23.05,0.01,-0.01,1.02,0
34760,75019,23.04,-0.01,0.01,0.98,0
34800,75042,22.99,0.01,-0.01,0.98,0
34840,75029,23.09,-0.02,0.00,0.98,0
34880,75072,23.09,-0.00,0.01,1.01,0
34920,75123,23.05,-0.01,0.01,0.99,0
34960,75080,22.98,0.00,-0.01,1.00,0
35000,74930,23.03,0.00,-0.00,0.99,0
35040,74790,22.98,0.01,0.01,0.97,0
35080,74747,23.02,0.00,0.01,0.99,0
35120,74793,23.05,-0.01,0.01,0.98,0
35160,74831,23.03,-0.00,0.01,1.00,0
35200,74827,23.05,-0.01,-0.01,0.99,0
35240,74842,22.99,-0.01,-0.01,0.99,0
35280,74932,23.00,-0.01,-0.00,0.99,0
35320,75010,23.00,-0.01,0.02,1.00,0
35360,74990,23.05,0.00,-0.01,1.02,0
35400,74862,23.03,-0.00,-0.00,0.99,0
35440,74718,23.01,-0.00,0.01,0.99,0
35480,74676,23.02,0.01,-0.02,1.00,0
35520,74680,22.98,-0.00,-0.01,1.01,0
35560,74661,22.94,0.01,-0.00,1.01,0
35600,74618,22.91,-0.01,-0.01,0.98,0
35640,74649,22.97,-0.02,0.01,1.04,0
35680,74754,22.99,0.01,0.02,0.97,0
35720,74869,22.93,0.00,-0.00,1.01,0
35760,74869,23.01,-0.01,-0.00,0.99,0
35800,74767,22.98,0.01,-0.03,0.99,0
35840,74670,22.96,0.00,-0.00,1.02,0
35880,74622,22.97,0.01,0.02,1.02,0
35920,74603,23.00,0.01,-0.00,0.99,0
35960,74520,23.03,0.02,-0.02,0.99,0
36000,74446,22.96,0.02,0.00,0.99,0
36040,74459,23.00,0.01,-0.01,1.03,0
36080,74579,23.03,-0.01,0.01,1.02,0
36120,74699,22.99,-0.00,-0.00,0.98,0
36160,74716,23.02,0.00,0.01,1.01,0
36200,74647,23.05,0.01,-0.01,1.00,0
36240,74601,22.90,-0.00,-0.01,1.00,0
36280,74584,22.97,-0.02,0.01,0.98,0
36320,74542,23.00,-0.00,-0.00,1.03,0
36360,74422,23.01,0.00,-0.01,0.99,0
36400,74300,22.89,0.00,-0.01,1.00,0
36440,74300,23.02,-0.00,-0.00,1.00,0
36480,74401,23.03,-0.01,0.00,1.00,0
36520,74511,23.02,-0.01,0.00,1.00,0
36560,74535,23.03,0.00,0.01,0.98,0
36600,74505,23.06,0.01,-0.00,1.01,0
36640,74509,23.05,0.01,-0.00,1.00,0
36680,74539,23.04,-0.01,0.01,0.98,0
36720,74489,23.00,-0.01,-0.00,0.99,0
36760,74350,22.99,-0.00,-0.01,1.01,0
36800,74202,22.98,-0.01,-0.02,1.00,0
36840,74174,22.95,0.01,-0.00,1.01,0
36880,74252,22.97,0.01,0.02,1.01,0
36920,74318,22.88,-0.00,0.01,0.98,0
36960,74329,23.07,0.00,0.00,1.00,0
37000,74341,22.96,0.01,0.01,0.99,0
37040,74396,22.97,-0.02,-0.02,1.03,0
37080,74462,23.05,0.00,-0.00,1.00,0
37120,74434,22.99,0.02,0.02,1.01,0
37160,74288,23.10,-0.00,0.01,1.01,0
37200,74142,23.00,-0.01,0.01,1.00,0
37240,74097,23.03,0.01,-0.00,1.01,0
37280,74131,23.09,-0.00,0.01,0.99,0
37320,74154,23.02,0.00,0.01,0.99,0
37360,74135,23.00,-0.01,-0.01,1.02,0
37400,74155,22.99,0.01,0.01,0.99,0
37440,74252,22.91,-0.01,0.00,1.00,0
37480,74355,23.00,0.01,-0.00,1.00,0
37520,74344,22.91,0.00,-0.01,0.99,0
37560,74218,23.02,0.00,-0.01,0.98,0
37600,74098,22.95,0.02,0.00,1.01,0
37640,74048,22.95,0.01,0.00,1.00,0
37680,74049,22.92,0.00,0.00,1.01,0
37720,74008,23.02,-0.00,0.00,1.00,0
37760,73952,23.03,0.01,-0.00,0.99,0
37800,73967,22.99,0.01,0.00,1.01,0
37840,74092,22.99,-0.01,-0.00,0.99,0
37880,74215,23.01,-0.00,-0.01,1.00,0
37920,74228,23.01,0.00,0.01,0.98,0
37960,74144,23.03,-0.00,0.01,1.02,0
38000,74049,23.00,0.00,0.01,1.02,0
38040,74029,22.96,0.01,-0.01,0.99,0
38080,73988,23.04,-0.01,-0.01,0.98,0
38120,73896,23.09,0.01,-0.01,1.01,0
38160,73805,22.97,-0.01,0.01,1.02,0
38200,73812,23.01,-0.01,0.00,0.97,0
38240,73931,23.06,-0.00,-0.01,1.02,0
38280,74044,22.89,0.00,0.01,1.01,0
38320,74077,23.06,-0.01,-0.00,1.00,0
38360,74018,22.99,-0.02,0.00,1.01,0
38400,73997,22.97,0.01,0.01,1.01,0
38440,73991,23.03,-0.00,0.01,1.00,0
38480,73945,22.96,0.01,-0.02,0.98,0
38520,73821,22.98,0.00,-0.00,1.00,0
38560,73694,23.05,-0.01,-0.01,1.01,0
38600,73679,22.94,-0.01,-0.01,1.03,0
38640,73774,23.00,-0.01,-0.00,1.00,0
38680,73867,22.95,-0.00,0.00,1.00,0
38720,73884,22.95,0.00,-0.01,1.00,0
38760,73878,23.08,0.01,0.00,1.00,0
38800,73914,23.05,-0.01,-0.01,1.01,0
38840,73943,23.08,-0.01,-0.01,1.00,0
38880,73912,23.04,0.01,-0.01,0.98,0
38920,73767,23.08,0.01,-0.01,0.99,0
38960,73626,22.94,-0.01,0.02,1.00,0
39000,73588,22.97,0.01,0.01,1.00,0
39040,73646,23.09,-0.00,-0.00,0.99,0
39080,73703,22.94,0.01,-0.00,1.02,0
39120,73696,22.96,0.00,-0.01,1.02,0
39160,73714,23.06,-0.00,0.01,1.00,0
39200,73792,22.85,-0.00,-0.01,0.99,0
39240,73876,22.96,-0.00,-0.01,1.00,0
39280,73846,23.00,0.01,0.00,0.98,0
39320,73711,22.99,-0.00,-0.01,1.01,0
39360,73576,23.02,-0.01,0.00,1.00,0
39400,73532,22.87,-0.01,0.00,1.00,0
39440,73557,22.97,-0.00,0.02,0.99,0
39480,73550,22.99,0.01,0.01,1.01,0
39520,73518,23.02,0.00,-0.00,0.99,0
39560,73541,23.08,0.00,-0.01,1.01,0
39600,73652,23.01,0.01,-0.00,1.02,0
39640,73764,23.07,0.01,0.01,1.01,0
39680,73763,22.98,0.00,0.01,0.99,0
39720,73657,22.96,-0.02,-0.01,0.98,0
39760,73546,22.94,0.01,-0.00,1.01,0
39800,73513,22.97,0.00,0.02,0.99,0
39840,73491,22.97,0.01,-0.00,1.00,0
39880,73430,22.97,0.00,-0.00,1.03,0
39920,73365,23.05,-0.00,0.00,1.00,0
39960,73380,23.03,-0.01,0.01,1.02,0
40000,73501,22.96,0.01,-0.01,1.01,0
40040,73623,23.02,0.01,0.02,0.99,0
40080,73642,23.00,-0.00,-0.00,1.02,0
40120,73571,22.95,-0.00,0.01,1.01,0
40160,73508,22.96,0.00,-0.01,0.99,0
40200,73495,23.01,-0.00,-0.00,0.99,0
40240,73455,22.95,-0.01,-0.01,1.01,0
40280,73350,23.01,0.00,0.01,1.02,0
40320,73242,23.02,0.01,0.01,1.00,0
40360,73241,22.98,0.01,-0.01,0.98,0
40400,73352,22.99,-0.00,-0.00,1.01,0
40440,73469,23.02,0.01,0.01,1.00,0
40480,73489,22.94,-0.01,-0.00,1.02,0
40520,73460,22.97,0.00,-0.01,1.00,0
40560,73450,23.03,-0.02,0.00,1.01,0
40600,73476,22.97,-0.00,-0.01,1.01,0
40640,73427,23.04,-0.00,-0.01,1.00,0
40680,73296,22.95,0.01,-0.00,1.01,0
40720,73155,23.04,-0.02,-0.00,1.03,0
40760,73134,22.97,0.02,0.01,0.97,0
40800,73216,23.07,0.01,0.01,1.02,0
40840,73292,22.99,-0.02,-0.01,0.98,0
40880,73316,22.99,-0.01,-0.01,1.01,0
40920,73310,23.02,-0.02,0.01,1.00,0
40960,73360,22.92,0.01,0.02,1.01,0
41000,73436,23.03,0.00,0.00,1.01,0
41040,73395,23.03,0.02,-0.02,0.98,0
41080,73244,22.98,-0.00,0.01,1.01,0
41120,73104,22.99,0.01,-0.01,1.01,0
41160,73069,22.93,-0.01,0.01,0.98,0
41200,73111,23.04,-0.01,0.01,1.01,0
41240,73148,22.95,-0.01,0.01,0.97,0
41280,73135,23.11,-0.01,0.01,1.00,0
41320,73158,23.04,0.01,0.00,0.99,0
41360,73256,22.99,-0.00,0.00,1.01,0
41400,73350,23.04,0.01,-0.00,1.02,0
41440,73342,23.00,0.02,-0.01,1.00,0
41480,73207,23.00,-0.00,-0.00,1.01,0
41520,73087,22.99,-0.00,-0.00,1.00,0
41560,73048,23.04,-0.00,-0.01,0.98,0
41600,73041,23.00,0.02,-0.00,1.01,0
41640,73024,23.00,0.01,-0.00,1.00,0
41680,72970,23.01,-0.01,0.01,1.02,0
41720,72996,23.04,0.00,-0.00,0.99,0
41760,73121,23.01,0.01,-0.00,1.01,0
41800,73244,22.99,0.02,-0.01,1.00,0
41840,73250,23.00,-0.00,0.02,1.00,0
41880,73145,23.04,-0.02,0.01,0.99,0
41920,73059,23.04,0.01,0.01,1.01,0
41960,73033,23.08,-0.01,-0.02,0.99,0
42000,73015,22.99,0.01,0.01,0.99,0
42040,72931,22.97,-0.00,-0.01,1.01,0
42080,72841,23.04,-0.02,-0.00,1.02,0
42120,72852,23.02,-0.01,-0.00,1.00,0
42160,72975,23.01,0.00,-0.00,1.01,0
42200,73099,23.01,0.01,0.03,1.00,0
42240,73124,22.88,-0.00,-0.01,1.01,0
42280,73066,23.07,0.01,-0.00,0.97,0
42320,73030,23.07,-0.00,-0.00,0.98,0
42360,73023,22.99,-0.01,-0.00,1.00,0
42400,72990,23.12,-0.01,0.01,1.00,0
42440,72867,22.92,-0.02,0.00,0.99,0
42480,72745,23.01,0.00,-0.00,1.01,0
42520,72733,23.12,-0.03,-0.01,0.99,0
42560,72840,22.96,0.00,0.01,0.98,0
42600,72944,23.05,-0.02,0.00,1.02,0
42640,72973,23.06,-0.01,0.01,1.02,0
42680,72953,22.94,0.01,0.00,1.01,0
42720,72970,23.05,-0.01,0.00,0.99,0
42760,73014,23.05,-0.01,-0.01,1.00,0
42800,72969,22.93,-0.00,-0.00,1.01,0
42840,72824,22.99,0.00,0.02,0.98,0
42880,72685,22.92,0.01,0.02,1.00,0
42920,72666,23.04,0.01,0.00,1.02,0
42960,72734,23.02,-0.01,-0.01,0.98,0
43000,72793,23.02,0.01,0.01,1.04,0
43040,72810,23.06,-0.01,-0.01,1.00,0
43080,72814,22.99,0.02,-0.00,1.00,0
43120,72889,23.02,-0.01,0.01,1.00,0
43160,72964,23.02,0.00,0.02,1.04,0
43440,72639,23.02,0.02,-0.01,1.01,0
43480,72666,23.07,0.01,0.02,0.99,0
43520,72778,22.95,-0.01,-0.01,1.01,0
43560,72884,22.94,0.00,-0.01,0.99,0
43600,72883,22.99,0.02,0.02,1.02,0
43640,72759,23.02,-0.01,0.01,1.03,0
43680,72655,23.04,0.01,-0.02,0.98,0
43720,72615,23.08,-0.00,0.00,1.01,0
43760,72605,22.95,0.00,-0.01,0.99,0
43800,72559,23.06,-0.00,0.00,0.99,0
43840,72490,23.01,0.01,0.00,0.98,0
43880,72525,23.09,0.01,-0.02,0.99,0
43920,72649,23.07,0.01,0.00,1.02,0
43960,72771,22.94,-0.01,-0.00,1.04,0
44000,72781,22.95,-0.01,-0.00,1.00,0
44040,72705,23.06,0.01,0.02,1.00,0
44080,72638,22.98,-0.01,-0.01,1.01,0
44120,72616,22.93,-0.01,0.01,1.01,0
44160,72584,22.94,-0.01,-0.02,0.98,0
44200,72482,23.05,0.01,0.01,1.02,0
44240,72388,22.98,0.01,-0.00,1.00,0
44280,72386,22.94,0.01,0.00,1.00,0
44320,72513,23.02,0.01,0.01,0.98,0
44360,72633,23.04,-0.01,0.01,1.00,0
44400,72657,22.95,0.00,0.00,1.00,0
44440,72623,23.06,-0.00,0.00,1.00,0
44480,72604,23.00,0.00,0.02,1.01,0
44520,72623,22.87,-0.00,0.01,1.03,0
44560,72577,22.99,0.00,-0.00,1.01,0
44600,72450,22.92,-0.01,-0.01,0.99,0
44640,72318,23.08,-0.00,0.01,1.03,0
44680,72297,23.01,-0.00,-0.01,1.02,0
44720,72398,22.90,0.01,0.00,1.00,0
44760,72489,23.00,0.00,-0.00,0.97,0
44800,72510,22.90,-0.00,-0.00,0.99,0
44840,72504,22.98,-0.01,0.00,1.00,0
44880,72546,23.02,-0.00,0.00,0.99,0
44920,72605,23.02,0.00,0.03,0.99,0
44960,72566,23.03,-0.01,0.03,0.99,0
45000,72420,22.97,-0.02,-0.00,1.00,0
45040,72282,22.97,0.01,-0.00,1.02,0
45080,72253,22.99,-0.01,0.00,0.98,0
45120,72303,22.94,0.01,-0.02,0.97,0
45160,72344,22.89,0.01,-0.00,0.99,0
45200,72348,23.02,-0.00,0.02,1.02,0
45240,72369,23.06,0.00,-0.01,1.00,0
45280,72459,23.11,-0.02,0.02,0.99,0
45320,72549,22.98,0.00,0.02,1.01,0
45360,72549,22.97,-0.00,-0.00,0.99,0
45400,72399,22.97,0.01,-0.02,1.00,0
45440,72280,23.04,-0.00,-0.01,1.00,0
45480,72223,23.04,0.01,-0.00,1.01,0
45520,72245,22.92,-0.00,0.00,1.01,0
45560,72238,23.06,0.01,-0.01,1.00,0
45600,72207,22.98,-0.02,0.00,1.03,0
45640,72220,23.04,-0.02,-0.00,1.01,0
45680,72346,23.00,-0.02,-0.00,1.00,0
45720,72463,23.02,0.01,0.03,0.98,0
45760,72473,22.96,0.01,-0.00,1.02,0
45800,72365,23.01,0.01,-0.00,0.99,0
45840,72271,22.95,-0.00,-0.01,0.99,0
45880,72240,23.04,0.01,-0.00,0.99,0
45920,72221,23.04,-0.01,0.01,1.01,0
45960,72153,22.89,0.01,0.01,0.97,0
46000,72080,22.99,-0.00,-0.01,0.98,0
46040,72095,23.02,0.01,0.00,0.98,0
46080,72213,23.03,0.03,-0.01,0.99,0
46120,72346,22.97,0.02,0.01,0.99,0
46160,72366,22.98,-0.00,-0.00,1.00,0
46200,72303,23.00,-0.01,-0.00,1.01,0
46240,72265,23.00,-0.00,-0.01,1.00,0
46280,72256,23.02,0.02,0.02,0.98,0
46320,72216,23.08,-0.00,0.02,0.99,0
46360,72105,22.94,0.00,0.03,0.99,0
46400,71991,23.05,0.00,-0.01,1.01,0
