t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
110400,101235,26.14,-0.00,-0.00,1.00,0
110440,101238,26.14,-0.02,0.01,1.01,0
110480,101239,26.14,-0.02,0.01,1.00,0
110520,101236,26.21,-0.01,-0.00,1.01,0
110560,101240,26.02,-0.01,-0.00,0.97,0
110600,101238,26.08,0.00,0.00,1.02,0
110640,101235,26.18,-0.02,0.01,1.01,0
110680,101238,26.14,-0.01,0.02,1.03,0
110720,101244,26.15,-0.01,-0.01,0.98,0
110760,101236,26.18,-0.02,0.01,1.00,0
110800,101242,26.15,0.01,0.03,1.01,0
110840,101243,26.13,0.00,0.00,1.00,0
110880,101243,26.14,-0.01,0.00,0.98,0
110920,101236,26.19,-0.00,-0.01,1.01,0
110960,101245,26.17,0.00,-0.02,0.98,0
111000,101239,26.17,0.03,0.00,1.00,0
111040,101239,26.17,-0.01,0.01,0.99,0
111080,101237,26.15,-0.01,-0.01,0.99,0
111120,101240,26.10,-0.00,0.02,1.00,0
111160,101238,26.12,0.00,-0.01,1.02,0
111200,101238,26.19,-0.00,-0.00,1.00,0
111240,101242,26.10,-0.01,-0.00,0.99,0
111280,101236,26.15,0.01,-0.00,1.01,0
111320,101235,26.24,-0.01,0.02,0.99,0
111360,101235,26.10,0.00,-0.00,0.98,0
111400,101240,26.22,0.01,-0.01,1.00,0
111440,101242,26.15,-0.01,0.00,0.98,0
111480,101235,26.07,0.02,-0.01,0.99,0
111520,101242,26.15,-0.01,0.03,1.01,0
111560,101240,26.20,0.01,0.03,0.97,0
111600,101244,26.20,0.00,0.00,1.02,0
111640,101234,26.19,-0.02,0.00,1.00,0
111680,101239,26.22,-0.02,0.01,1.00,0
111720,101237,26.19,0.00,-0.02,1.01,0
111760,101233,26.16,-0.01,0.01,1.00,0
111800,101236,26.24,0.01,-0.01,1.01,0
111840,101242,26.16,-0.00,-0.00,1.01,0
111880,101237,26.13,0.01,-0.02,1.00,0
111920,101236,26.11,-0.01,-0.00,0.98,0
111960,101241,26.22,-0.01,0.02,1.01,0
112000,101241,26.17,0.01,0.00,1.03,0
112040,101241,26.20,-0.01,0.00,1.00,0
112080,101236,26.17,-0.01,-0.01,1.01,0
112120,101238,26.17,0.01,-0.00,1.00,0
112160,101241,26.15,0.02,0.02,1.00,0
112200,101236,26.22,-0.02,-0.01,1.01,0
112240,101236,26.09,0.03,0.01,1.03,0
112280,101241,26.17,-0.02,-0.01,0.99,0
112320,101243,26.22,-0.01,-0.01,1.02,0
112360,101234,26.12,-0.01,0.02,1.04,0
112400,101230,26.10,-0.03,-0.01,1.00,0
112440,101233,26.18,-0.01,-0.02,1.01,0
112480,101235,26.16,-0.01,0.00,1.02,0
112520,101238,26.19,0.03,-0.00,1.01,0
112560,101240,26.08,-0.01,-0.00,0.99,0
112600,101238,26.15,-0.01,-0.01,0.99,0
112640,101236,26.19,0.00,-0.01,1.00,0
112680,101239,26.15,0.01,0.02,1.00,0
112720,101235,26.21,-0.00,0.01,1.00,0
112760,101238,26.13,0.02,0.03,1.01,0
112800,101236,26.19,0.01,0.02,0.99,0
112840,101247,26.23,0.00,-0.03,1.00,0
112880,101241,26.22,0.00,-0.00,0.98,0
112920,101235,26.21,0.00,0.01,1.03,0
112960,101235,26.20,0.01,0.01,1.04,0
113000,101237,26.22,0.03,-0.01,0.98,0
113040,101233,26.22,-0.00,0.02,1.01,0
113080,101236,26.24,-0.01,0.00,1.01,0
113120,101236,26.17,0.00,0.02,1.00,0
113160,101241,26.22,0.02,0.01,0.98,0
113200,101237,26.21,0.00,0.01,1.04,0
113240,101236,26.26,0.00,-0.01,1.01,0
113280,101234,26.22,0.02,0.01,1.02,0
113320,101234,26.17,-0.00,0.00,0.99,0
113360,101238,26.23,-0.00,-0.00,0.99,0
113400,101237,26.21,-0.02,0.01,1.01,0
113440,101242,26.24,0.02,0.00,1.00,0
113480,101236,26.28,-0.00,0.00,0.97,0
113520,101241,26.19,0.00,0.01,1.01,0
113560,101239,26.26,-0.01,-0.01,1.00,0
113600,101238,26.18,-0.00,0.00,0.97,0
113640,101232,26.14,0.01,-0.01,1.01,0
113680,101234,26.19,-0.01,0.01,1.00,0
113720,101240,26.24,-0.01,-0.01,1.00,0
113760,101242,26.18,-0.00,-0.01,1.01,0
113800,101239,26.26,0.01,-0.01,1.02,0
113840,101240,26.13,0.00,0.00,1.01,0
113880,101237,26.19,-0.01,0.01,1.02,0
113920,101237,26.17,-0.00,-0.01,0.96,0
113960,101236,26.28,-0.01,0.00,1.00,0
114000,101241,26.16,0.01,-0.01,0.98,0
114040,101239,26.24,0.00,-0.01,1.00,0
114080,101237,26.31,0.01,0.00,0.99,0
114120,101237,26.32,-0.01,-0.02,1.02,0
114160,101240,26.20,-0.03,-0.02,0.98,0
114200,101239,26.12,-0.01,-0.01,1.02,0
114240,101235,26.23,-0.01,-0.00,1.00,0
114280,101243,26.28,0.02,-0.02,0.98,0
114320,101239,26.23,0.02,-0.01,1.02,0
114360,101238,26.20,-0.01,-0.00,1.02,0
114400,101243,26.21,0.00,0.00,1.01,0
114440,101241,26.24,0.01,0.02,1.01,0
114480,101238,26.22,-0.00,0.00,1.00,0
114520,101240,26.18,-0.01,-0.01,0.97,0
114560,101235,26.38,0.01,-0.01,0.99,0
114600,101236,26.30,-0.02,-0.01,1.02,0
114640,101231,26.24,0.01,0.00,1.00,0
114680,101242,26.21,0.01,0.00,1.00,0
114720,101232,26.22,0.01,0.00,1.01,0
114760,101240,26.19,-0.02,0.01,0.99,0
114800,101235,26.20,0.00,0.02,1.00,0
114840,101235,26.23,0.01,0.01,1.00,0
114880,101237,26.16,0.01,-0.01,1.03,0
114920,101239,26.21,0.00,-0.00,1.00,0
114960,101240,26.37,-0.00,0.01,1.00,0
115000,101244,26.23,0.01,0.00,1.00,0
115040,101239,26.20,0.01,0.04,1.00,0
115080,101241,26.28,-0.01,0.04,0.98,0
115120,101236,26.22,-0.02,0.01,1.00,0
115160,101240,26.28,0.00,0.02,1.02,0
115200,101238,26.31,-0.03,-0.01,1.00,0
115240,101236,26.30,-0.03,0.02,1.01,0
115280,101238,26.34,-0.01,-0.01,0.98,0
115320,101238,26.23,-0.01,-0.02,1.02,0
115360,101238,26.29,-0.01,-0.02,1.02,0
115400,101239,26.15,-0.01,-0.01,0.99,0
115440,101236,26.28,0.01,0.00,0.98,0
115480,101236,26.33,0.01,0.01,1.04,0
115520,101240,26.21,-0.01,-0.01,0.99,0
115560,101232,26.30,0.00,-0.00,1.02,0
115600,101236,26.26,-0.01,-0.01,0.98,0
115640,101243,26.25,-0.01,-0.00,1.01,0
115680,101229,26.29,-0.01,0.02,0.98,0
115720,101236,26.30,0.00,0.00,0.99,0
115760,101240,26.23,0.01,-0.02,1.00,0
115800,101233,26.20,-0.02,0.00,0.99,0
115840,101246,26.37,-0.02,0.00,1.00,0
115880,101230,26.28,-0.01,-0.02,1.01,0
115920,101242,26.31,0.00,0.00,1.02,0
115960,101243,26.32,0.01,-0.01,1.02,0
116000,101241,26.23,0.00,-0.01,1.00,0
116040,101237,26.32,-0.00,0.01,0.99,0
116080,101239,26.36,-0.00,0.03,1.01,0
116120,101235,26.28,-0.01,-0.01,1.03,0
116160,101240,26.22,-0.02,0.00,1.02,0
116200,101234,26.26,-0.01,-0.00,1.00,0
116240,101237,26.34,0.02,-0.00,0.99,0
116280,101241,26.22,-0.02,-0.00,0.98,0
116320,101234,26.32,-0.00,-0.01,1.02,0
116360,101237,26.20,0.01,0.00,1.00,0
116400,101238,26.28,-0.01,0.01,1.02,0
116440,101234,26.18,0.00,-0.00,1.00,0
116480,101242,26.31,-0.00,-0.01,1.02,0
116520,101239,26.24,-0.01,-0.01,0.99,0
116560,101233,26.26,0.02,-0.01,1.04,0
116600,101238,26.21,-0.03,-0.01,0.98,0
116640,101235,26.35,0.01,-0.01,1.00,0
116680,101236,26.28,0.03,0.00,1.00,0
116720,101238,26.32,0.00,-0.00,0.99,0
116760,101236,26.30,0.00,-0.02,1.00,0
116800,101241,26.23,-0.02,-0.00,1.01,0
116840,101236,26.34,-0.01,-0.02,0.99,0
116880,101241,26.28,-0.00,0.01,1.00,0
116920,101238,26.35,-0.01,0.01,1.01,0
116960,101241,26.32,0.01,-0.01,1.01,0
117000,101236,26.27,-0.00,-0.01,1.01,0
117040,101236,26.28,-0.01,0.01,0.99,0
117080,101234,26.32,0.00,0.01,1.00,0
117120,101240,26.24,0.00,0.00,1.03,0
117160,101241,26.40,0.01,0.01,0.96,0
117200,101245,26.28,-0.01,0.01,1.01,0
117240,101242,26.33,0.01,0.00,1.00,0
117280,101239,26.28,0.01,-0.00,1.02,0
117320,101237,26.29,-0.00,-0.01,1.01,0
117360,101239,26.27,-0.03,-0.01,0.99,0
117400,101238,26.31,-0.00,0.02,1.00,0
117440,101242,26.36,0.02,0.01,1.01,0
117480,0,26.29,0.01,-0.00,1.01,0
117520,101235,26.29,0.01,-0.01,1.01,0
117560,101236,26.38,0.01,-0.00,1.02,0
117600,101242,26.23,0.00,-0.02,1.00,0
117640,101239,26.26,-0.00,-0.01,1.02,0
117680,101237,26.43,0.01,0.01,1.01,0
117720,101242,26.32,-0.00,-0.01,0.99,0
117760,101236,26.36,-0.00,0.00,0.99,0
117800,101237,26.44,0.02,-0.00,1.03,0
117840,101236,26.35,0.01,-0.00,0.99,0
117880,101231,26.40,0.01,0.01,1.02,0
117920,101240,26.33,-0.00,0.01,0.97,0
117960,101234,26.33,0.01,-0.00,1.03,0
118000,101236,26.31,-0.01,0.01,1.00,0
118040,101235,26.36,-0.01,0.01,1.00,0
118080,101240,26.34,0.01,-0.01,1.00,0
118120,101237,26.39,0.02,0.01,0.98,0
118160,101238,26.34,-0.00,-0.00,0.98,0
118200,101232,26.23,0.01,0.01,0.98,0
118240,101237,26.32,0.00,-0.01,1.01,0
118280,101233,26.32,-0.02,-0.00,1.01,0
118320,101239,26.29,0.01,0.01,1.01,0
118360,101239,26.37,-0.00,0.01,0.99,0
118400,101238,26.22,-0.01,0.02,1.02,0
118440,101244,26.29,-0.00,-0.01,0.98,0
118480,101239,26.32,0.01,0.00,1.00,0
118520,101240,26.23,0.03,-0.01,1.00,0
118560,101238,26.38,0.00,0.01,0.97,0
118600,101237,26.30,-0.01,-0.02,0.98,0
118640,101241,26.39,-0.02,0.01,1.01,0
118680,101241,26.33,-0.02,-0.01,0.99,0
118720,101233,26.31,-0.01,0.00,1.00,0
118760,101241,26.34,-0.00,0.01,1.03,0
118800,101239,26.35,-0.00,-0.00,1.01,0
118840,101241,26.38,0.00,-0.00,1.01,0
118880,101239,26.40,-0.01,0.01,0.97,0
118920,101234,26.32,0.01,-0.02,0.98,0
118960,101234,26.36,-0.02,-0.00,1.03,0
119000,101243,26.37,0.02,0.02,0.99,0
119040,101238,26.34,0.00,0.01,1.02,0
119080,101233,26.39,0.00,-0.01,1.02,0
119120,101239,26.33,0.01,0.02,0.98,0
119160,101236,26.46,-0.00,0.01,1.01,0
119200,101232,26.45,0.01,0.02,1.01,0
119240,101230,26.32,-0.00,0.01,1.01,0
119280,101232,26.37,-0.01,-0.01,1.00,0
119520,101231,26.37,0.01,0.00,1.00,0
119560,101237,26.24,0.01,0.02,1.00,0
119600,101235,26.36,0.00,-0.00,0.97,0
119640,101234,26.35,0.00,0.01,0.99,0
119680,101236,26.36,0.00,0.01,1.03,0
119720,101237,26.41,0.01,-0.01,1.02,0
119760,101237,26.29,0.02,0.01,1.00,0
119800,101233,26.32,0.01,-0.01,1.02,0
119840,101236,26.23,0.00,-0.03,1.00,0
119880,101244,26.36,0.01,-0.01,0.99,0
119920,101234,26.27,-0.01,0.00,1.00,0
119960,101232,26.33,-0.00,0.01,1.00,0
120000,101238,26.28,-0.01,-0.01,0.96,0
120320,101237,26.35,-0.02,-0.00,1.01,0
120360,101240,26.37,0.01,0.01,1.00,0
120400,101239,26.39,-0.00,0.01,1.01,0
120440,101237,26.40,0.02,0.01,1.00,0
120480,101240,26.36,0.00,0.02,1.01,0
120520,101238,26.40,-0.00,-0.01,0.99,0
120560,101240,26.45,0.00,0.00,1.02,0
120600,101233,26.38,-0.01,0.02,1.01,0
120640,101232,26.32,0.00,-0.01,0.99,0
120680,101240,26.39,-0.02,-0.01,1.03,0
120720,101233,26.39,-0.01,0.01,0.98,0
120760,101237,26.39,0.02,0.00,1.01,0
120800,101237,26.39,0.00,0.01,1.00,0
120840,101236,26.41,0.00,-0.02,1.01,0
120880,101236,26.50,0.01,0.00,1.00,0
120920,101242,26.42,0.02,0.02,0.99,0
120960,101229,26.48,-0.01,-0.01,1.00,0
121000,101240,26.44,-0.00,0.01,1.01,0
121040,101245,26.49,-0.02,0.00,1.01,0
121080,101238,26.49,-0.02,-0.00,0.97,0
121120,101237,26.43,-0.01,0.00,1.02,0
121160,101240,26.46,-0.00,0.01,1.05,0
121200,101243,26.39,0.01,-0.00,1.01,0
121240,101234,26.38,0.01,-0.02,1.00,0
121280,101238,26.54,-0.01,-0.01,1.02,0
121320,101237,26.36,-0.03,-0.02,1.00,0
121360,101239,26.47,0.00,0.00,1.02,0
121400,101238,26.42,0.02,0.02,1.00,0
121440,101240,26.48,0.01,-0.00,1.00,0
121480,101236,26.48,-0.01,-0.02,1.02,0
121520,101238,26.52,0.00,0.01,0.98,0
121560,101235,26.36,-0.01,-0.00,1.00,0
121600,101235,26.40,0.00,-0.00,1.01,0
121640,101237,26.48,0.01,0.02,1.00,0
121680,101237,26.40,-0.02,-0.02,1.01,0
121720,101234,26.45,0.00,-0.00,0.98,0
121760,101242,26.32,-0.01,-0.00,0.96,0
121800,101237,26.49,-0.01,0.01,1.02,0
121840,101233,26.50,-0.00,0.01,1.01,0
121880,101241,26.43,0.00,-0.01,1.00,0
121920,101235,26.40,-0.00,0.00,1.02,0
121960,101239,26.42,-0.00,-0.00,1.04,0
122000,101237,26.41,0.01,-0.02,1.00,0
122040,101238,26.37,-0.01,0.01,1.03,0
122080,101238,26.44,0.01,0.00,0.99,0
122120,101236,26.44,0.01,0.00,1.00,0
122160,101237,26.41,0.01,-0.00,1.01,0
122200,101244,26.37,0.01,-0.01,1.00,0
122240,101230,26.55,0.01,-0.01,1.00,0
122280,101238,26.49,0.01,0.00,1.01,0
122320,101239,26.42,-0.03,0.01,0.99,0
122360,101234,26.47,-0.00,-0.00,0.99,0
122400,101233,26.48,0.01,0.02,1.01,0
122440,101244,26.47,-0.01,0.00,1.01,0
122480,101236,26.32,-0.01,-0.00,1.01,0
122520,101244,26.52,0.02,-0.01,1.00,0
122560,101239,26.42,-0.01,-0.00,1.00,0
122600,101238,26.49,-0.02,-0.00,0.99,0
122640,101239,26.52,0.02,-0.01,0.99,0
122680,101239,26.48,0.01,-0.01,0.99,0
122720,101241,26.46,-0.01,0.02,1.00,0
122760,101239,26.46,-0.01,0.02,0.98,0
122800,101238,26.42,-0.01,-0.00,0.98,0
122840,101238,26.41,0.01,-0.00,1.00,0
122880,101242,26.50,0.01,0.01,1.00,0
122920,101240,26.41,0.02,-0.02,0.98,0
122960,101234,26.40,0.03,0.00,1.02,0
123000,101235,26.38,-0.01,0.00,0.99,0
123040,101238,26.46,0.01,0.00,1.00,0
123080,101235,26.47,-0.00,0.00,1.02,0
123120,101236,26.41,0.00,0.01,1.00,0
123160,101234,26.46,0.02,0.01,1.04,0
123200,101236,26.56,-0.00,-0.01,1.00,0
123240,101239,26.51,-0.04,0.00,1.02,0
123280,101240,26.47,0.00,-0.00,0.98,0
123320,101237,26.51,-0.00,0.01,1.00,0
123360,101244,26.57,0.01,0.01,1.00,0
123400,101237,26.43,0.01,0.01,1.00,0
123440,101247,26.36,-0.01,0.02,0.99,0
123480,101240,26.48,-0.02,-0.01,0.99,0
123520,101239,26.51,0.01,0.01,1.02,0
123560,101236,26.45,0.02,-0.00,1.01,0
123600,101228,26.58,-0.01,0.01,1.00,0
123640,0,26.48,0.00,-0.00,1.00,0
123680,101238,26.51,-0.02,-0.01,0.99,0
123720,101243,26.41,0.00,-0.00,0.99,0
123760,101233,26.41,-0.01,0.01,0.98,0
123800,101243,26.52,0.01,0.00,0.98,0
123840,101236,26.44,0.01,-0.00,0.99,0
123880,101240,26.44,0.01,-0.02,1.02,0
123920,101229,26.49,-0.01,0.01,0.96,0
123960,101238,26.42,0.00,0.02,0.98,0
124000,101236,26.41,-0.00,0.00,0.99,0
124040,101239,26.44,0.02,-0.01,0.98,0
124080,101238,26.46,0.02,0.01,1.00,0
124120,101234,26.42,-0.00,0.03,1.01,0
124160,101240,26.54,-0.02,-0.00,0.99,0
124200,101239,26.57,-0.00,-0.00,0.99,0
124240,101239,26.35,0.01,-0.02,0.99,0
124280,101240,26.41,-0.01,-0.01,0.99,0
124320,101241,26.56,-0.01,-0.00,1.01,0
124360,101237,26.47,-0.01,0.02,1.01,0
124400,101233,26.45,0.00,-0.01,1.01,0
124440,101233,26.42,0.01,0.00,1.01,0
124480,101242,26.49,0.00,-0.01,1.00,0
124520,101239,26.52,0.01,-0.01,1.01,0
124560,101238,26.44,-0.01,-0.01,0.99,0
124600,101236,26.49,0.01,0.01,1.01,0
124640,101237,26.46,0.01,0.01,0.99,0
124680,101237,26.44,-0.00,0.02,1.00,0
124720,101236,26.49,0.01,-0.01,0.98,0
124760,101235,26.49,0.01,-0.00,0.99,0
124800,101244,26.42,0.02,-0.02,1.02,0
124840,101238,26.47,0.01,0.02,0.99,0
124880,101235,26.53,0.01,0.02,1.00,0
124920,101233,26.57,0.00,-0.01,1.02,0
124960,101235,26.57,-0.00,-0.00,1.01,0
125000,101239,26.59,-0.01,0.01,1.03,0
125040,101240,26.46,0.01,0.00,1.01,0
125080,101236,26.57,-0.02,-0.01,0.98,0
125120,101237,26.49,0.02,-0.01,0.99,0
125160,101236,26.48,0.00,-0.00,0.99,0
125200,101234,26.47,-0.00,-0.01,0.96,0
125240,101241,26.57,0.00,-0.01,1.00,0
125280,101238,26.55,-0.01,0.00,0.99,0
125320,101245,26.58,-0.03,-0.02,1.02,0
125360,101235,26.45,-0.01,-0.01,0.96,0
125400,101237,26.51,0.01,0.00,0.98,0
125440,101240,26.49,0.02,-0.00,0.99,0
125480,101236,26.56,-0.00,-0.02,0.99,0
125520,101233,26.56,-0.00,-0.00,1.01,0
125560,101234,26.48,-0.02,-0.00,0.99,0
125600,101237,26.52,-0.01,-0.01,0.98,0
125640,101238,26.54,0.02,-0.02,1.02,0
125680,101237,26.56,-0.01,-0.01,1.01,0
125720,101240,26.51,-0.00,-0.01,1.03,0
125760,101240,26.44,0.01,0.02,1.00,0
125800,101238,26.63,0.00,0.00,1.01,0
125840,101237,26.49,0.00,0.01,0.99,0
125880,101236,26.55,0.01,-0.01,1.00,0
125920,101239,26.55,-0.01,0.01,1.02,0
125960,101240,26.50,0.00,-0.01,1.00,0
126000,101237,26.56,-0.00,0.00,0.99,0
126040,101239,26.59,0.01,-0.01,1.01,0
126080,101236,26.67,-0.01,0.02,1.04,0
126120,101233,26.53,0.01,-0.03,1.02,0
126160,101234,26.57,0.01,0.00,1.02,0
126200,101240,26.59,0.01,-0.00,1.00,0
126240,101238,26.54,-0.00,-0.01,0.98,0
126280,101242,26.53,-0.01,-0.00,0.98,0
126320,101237,26.47,-0.00,-0.00,1.03,0
126360,101240,26.54,0.01,0.01,1.01,0
126400,101241,26.53,0.01,0.01,0.98,0
126440,101240,26.58,-0.00,-0.02,0.99,0
126480,101235,26.58,0.01,-0.00,1.02,0
126520,101236,26.59,-0.02,-0.01,1.01,0
126560,101237,26.50,-0.01,0.00,1.00,0
126600,101234,26.51,-0.02,0.03,0.98,0
126640,101239,26.53,0.01,-0.00,0.99,0
126680,101240,26.49,0.01,0.01,0.97,0
126720,101235,26.48,0.01,0.02,0.99,0
126760,101243,26.60,-0.02,-0.02,0.98,0
126800,101236,26.58,0.00,0.01,0.97,0
126840,101236,26.64,-0.00,0.03,1.00,0
126880,101236,26.46,-0.00,-0.01,1.02,0
126920,101235,26.57,0.02,-0.01,0.99,0
126960,101238,26.56,0.00,-0.01,1.01,0
127000,101237,26.62,-0.00,-0.01,0.99,0
127040,101242,26.58,-0.00,0.01,1.02,0
127080,101239,26.54,-0.00,-0.00,1.02,0
127120,101239,26.55,0.00,-0.00,1.01,0
127160,101236,26.58,-0.01,0.01,1.01,0
127200,101232,26.62,0.01,-0.00,0.98,0
127240,101237,26.61,0.02,-0.01,1.00,0
127280,101234,26.59,-0.00,0.00,0.99,0
127320,101240,26.53,0.01,-0.02,1.01,0
127360,101237,26.52,0.00,-0.01,1.00,0
127400,101242,26.53,0.00,-0.02,0.98,0
127440,101239,26.56,0.01,-0.01,1.03,0
127480,101240,26.55,0.01,-0.02,0.98,0
127520,101238,26.52,-0.01,-0.02,0.99,0
127560,101238,26.53,0.02,-0.00,1.00,0
127600,101239,26.46,0.02,0.02,0.98,0
127640,101240,26.52,-0.01,0.02,0.98,0
127680,101235,26.52,-0.02,0.00,1.01,0
127720,101239,26.52,0.01,0.00,0.99,0
127760,101245,26.60,0.02,0.02,1.01,0
127800,101237,26.64,0.00,0.00,1.03,0
127840,101236,26.57,-0.01,-0.01,0.99,0
127880,101235,26.48,-0.01,-0.01,1.00,0
127920,101232,26.51,-0.00,-0.00,1.01,0
127960,101241,26.63,0.02,-0.00,0.98,0
128000,101237,26.62,0.01,-0.01,1.01,0
128040,101238,26.68,0.00,-0.00,1.00,0
128080,101243,26.54,0.02,-0.01,0.98,0
128120,101245,26.64,-0.00,-0.01,1.01,0
128160,101234,26.64,-0.02,0.01,1.02,0
128200,101240,26.68,0.01,0.01,1.00,0
128240,101239,26.62,0.02,0.01,0.99,0
128280,101238,26.58,0.02,-0.01,0.99,0
128320,101238,26.56,0.02,-0.01,0.99,0
128360,101237,26.59,0.01,0.01,0.98,0
128400,101242,26.53,-0.02,0.01,1.00,0
128440,101239,26.60,0.00,-0.02,0.98,0
128480,101238,26.54,0.02,-0.00,1.01,0
128520,101241,26.54,0.03,0.00,0.98,0
128560,101240,26.57,0.00,0.01,0.99,0
128600,101238,26.63,0.00,0.00,0.99,0
128640,101238,26.62,0.01,0.00,1.00,0
128680,101243,26.74,0.01,0.01,0.98,0
128720,101239,26.65,-0.02,0.01,1.01,0
128760,101237,26.58,-0.01,0.00,0.99,0
128800,101234,26.51,0.01,-0.02,1.00,0
128840,101236,26.58,0.02,-0.02,1.02,0
128880,101234,26.63,-0.04,-0.02,0.99,0
128920,101237,26.55,0.00,0.01,1.02,0
128960,101238,26.57,0.01,-0.00,1.01,0
129000,101230,26.60,-0.00,-0.00,1.01,0
129040,101237,26.61,-0.01,-0.03,1.02,0
129080,101239,26.65,-0.00,0.01,1.00,0
129120,101237,26.60,-0.01,0.02,1.03,0
129160,101234,26.60,-0.01,0.01,1.01,0
129200,101241,26.64,-0.02,0.00,1.00,0
129240,101235,26.60,0.01,-0.00,1.01,0
129280,101233,26.61,-0.00,0.02,1.00,0
129320,101233,26.64,0.01,-0.01,1.00,0
129360,101237,26.57,-0.00,-0.01,1.01,0
129400,101240,26.62,-0.01,0.01,0.99,0
129440,101241,26.54,0.01,0.00,0.99,0
129480,101238,26.65,0.01,0.00,1.02,0
129520,101233,26.63,0.02,0.00,1.01,0
129560,101235,26.48,-0.00,0.02,0.99,0
129600,101234,26.61,-0.00,-0.02,1.01,0
129640,101236,26.72,0.02,-0.00,0.99,0
129680,101231,26.60,0.01,-0.00,1.01,0
129720,101237,26.64,-0.01,-0.01,1.01,0
129760,101239,26.67,0.00,0.02,1.00,0
129800,101236,26.61,-0.00,0.01,0.97,0
129840,101238,26.63,0.00,-0.01,0.99,0
129880,101234,26.69,-0.01,-0.00,1.01,0
129920,101232,26.57,0.03,-0.01,0.99,0
129960,101235,26.56,-0.01,-0.01,0.99,0
130000,101240,26.57,-0.03,0.01,1.01,0
130040,101240,26.66,0.01,0.01,0.99,0
130080,101235,26.78,-0.01,-0.01,1.03,0
130120,101241,26.61,0.00,-0.01,1.00,0
130160,101236,26.66,0.00,-0.01,1.01,0
130200,101242,26.60,-0.02,0.01,1.01,0
130240,101238,26.62,-0.01,0.01,1.00,0
130280,101235,26.60,0.01,0.00,0.98,0
130320,101239,26.70,-0.02,-0.01,1.01,0
130360,101234,26.63,0.01,0.01,0.96,0
130400,101234,26.71,-0.01,0.00,0.99,0
130440,101232,26.59,0.01,0.01,1.00,0
130480,101238,26.61,0.02,0.00,1.01,0
130520,101237,26.65,0.00,0.01,1.02,0
130560,101236,26.70,0.00,0.00,0.98,0
130600,101235,26.64,-0.01,-0.01,1.00,0
130640,101241,26.65,-0.01,-0.02,1.00,0
130680,101235,26.65,0.00,-0.01,0.98,0
130720,101234,26.56,0.00,-0.01,1.01,0
130760,101241,26.58,0.02,-0.00,1.00,0
130800,101241,26.66,0.01,0.01,0.97,0
130840,101238,26.62,0.01,0.01,1.00,0
130880,101231,26.61,0.01,-0.00,1.00,0
130920,101235,26.71,-0.00,0.01,1.02,0
130960,101239,26.70,-0.01,-0.01,0.97,0
131000,101237,26.71,-0.00,-0.01,1.00,0
131040,101242,26.60,0.01,-0.01,1.01,0
131080,101232,26.67,-0.00,0.01,1.00,0
131120,101239,26.66,0.01,0.02,1.01,0
131160,101235,26.73,-0.02,0.00,1.00,0
131200,101235,26.64,0.01,0.02,1.01,0
131240,101236,26.72,0.02,0.02,1.00,0
131280,101240,26.63,0.01,0.01,0.99,0
131320,101235,26.74,-0.01,-0.01,1.00,0
131360,101232,26.60,-0.00,-0.00,0.99,0
131400,101233,26.67,-0.01,-0.03,1.01,0
131440,101235,26.71,0.01,-0.00,1.01,0
131480,101233,26.65,0.01,-0.01,1.00,0
131520,101241,26.65,0.01,0.00,0.97,0
131560,101241,26.65,-0.01,0.01,1.01,0
131600,101238,26.61,0.01,-0.01,0.99,0
131640,101233,26.68,0.01,0.01,1.01,0
131680,101236,26.65,-0.00,0.01,1.00,0
131720,101234,26.68,0.01,0.02,1.02,0
131760,101241,26.74,0.01,-0.01,0.98,0
131800,101238,26.68,-0.01,-0.02,1.00,0
131840,101238,26.79,0.00,0.00,1.00,0
131880,101235,26.69,-0.01,0.00,1.01,0
131920,101230,26.69,0.00,0.00,1.01,0
131960,101234,26.62,-0.02,-0.00,1.00,0
132000,101233,26.71,-0.01,0.00,1.00,0
132040,101238,26.72,-0.00,0.01,1.01,0
132080,101237,26.67,-0.00,-0.00,0.99,0
132120,101234,26.65,-0.01,0.01,1.01,0
132160,101235,26.68,0.00,0.00,1.02,0
132200,101242,26.73,-0.00,0.01,0.98,0
132240,101234,26.66,-0.01,0.00,0.99,0
132280,101234,26.65,-0.01,-0.02,0.98,0
132320,101236,26.64,0.00,0.00,1.01,0
132360,101234,26.77,0.01,-0.02,0.99,0
132400,101235,26.76,0.00,0.00,1.00,0
132440,101238,26.62,0.01,-0.00,0.99,0
132480,101242,26.71,0.02,-0.00,0.98,0
132520,101231,26.69,-0.01,-0.03,0.99,0
132560,101237,26.71,-0.01,-0.00,1.00,0
132600,101237,26.67,-0.00,-0.00,1.00,0
132640,101236,26.69,0.01,-0.01,0.99,0
132680,101236,26.72,-0.01,0.03,1.00,0
132720,101235,26.79,0.00,0.00,1.01,0
132760,101240,26.72,-0.00,-0.00,0.99,0
132800,101235,26.65,0.01,-0.03,1.03,0
132840,101236,26.74,-0.00,0.02,1.03,0
132880,101237,26.75,-0.03,-0.02,1.01,0
132920,101237,26.64,0.00,-0.00,1.01,0
132960,101236,26.68,-0.00,-0.02,1.00,0
133000,101240,26.66,0.01,-0.01,1.01,0
133040,101237,26.73,-0.00,-0.01,1.00,0
133080,101237,26.69,0.01,-0.01,0.98,0
133120,101236,26.74,0.00,0.01,1.02,0
133160,101233,26.61,0.00,0.00,1.00,0
